VarName1,Kingdom,Phylum,Class,Order,Family,Genus,Species
43834,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
43835,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43836,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,<undefined>,
43837,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43838,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
43839,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,
4384,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
43840,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,
43841,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,
43842,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
43843,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
43844,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43845,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43846,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,
43847,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
43848,Bacteria,Planctomycetota,Planctomycetes,<undefined>,<undefined>,<undefined>,
4385,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
43850,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43851,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43852,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
43853,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
43854,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
43855,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,<undefined>,
43856,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
43857,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43858,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9_fa,RBG-13-54-9_ge,
43859,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43860,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Anaeroglobus,
43861,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43862,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43863,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43864,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,possible_genus_Sk018,
43865,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43866,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,<undefined>,
43867,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
43868,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,uncultured,
4387,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,<undefined>,
43870,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,<undefined>,
43871,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
43872,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43873,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43876,Bacteria,Planctomycetota,Planctomycetes,<undefined>,<undefined>,<undefined>,
43877,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
43878,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,<undefined>,
43879,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,
43880,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
43881,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43882,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,<undefined>,
43883,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,
43884,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43885,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,<undefined>,<undefined>,
43886,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group_fa,Clostridia_vadinBB60_group_ge,
43887,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43888,Bacteria,Proteobacteria,<undefined>,<undefined>,<undefined>,<undefined>,
43889,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43890,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Planifilum,
43891,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43892,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43893,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43894,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
43895,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niabella,
43896,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43898,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43899,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,<undefined>,
439,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,
4390,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter,
43901,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43902,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43903,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43904,Bacteria,Actinobacteriota,<undefined>,<undefined>,<undefined>,<undefined>,
43905,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium,
43906,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43907,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,<undefined>,
43908,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,<undefined>,
4391,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
43910,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43911,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43912,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43913,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Smaragdicoccus,
43914,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,lutea
43915,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43917,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1)_fa,Absconditabacteriales_(SR1)_ge,
43918,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
43919,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,<undefined>,<undefined>,
43920,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,<undefined>,
43921,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43922,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43923,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
43924,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,<undefined>,
43926,Bacteria,Firmicutes,Bacilli,RF39,RF39_fa,RF39_ge,
43930,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
43931,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43932,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43933,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43934,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
43935,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,
43936,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
43938,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43939,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43944,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
43945,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43950,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
43951,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
43952,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Moryella,
4397,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
4399,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
440,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,
4401,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4407,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,
4409,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
441,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4410,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4417,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
4420,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4425,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4426,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
4429,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
4431,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
4437,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4447,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
4456,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
4458,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,
4460,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010_ge,
4462,Bacteria,Bacteroidota,<undefined>,<undefined>,<undefined>,<undefined>,
4465,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
4466,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group_fa,Clostridia_vadinBB60_group_ge,
4468,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Pseudobutyrivibrio,
4469,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae_ge,
447,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4473,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,
4482,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
4483,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
4487,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
449,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
4492,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4493,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
45,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,ruminicola
4500,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
4501,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4502,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Anaeroglobus,
4504,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
4511,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
4512,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
4517,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
4520,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured_ge,
4522,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,brevis
4523,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4524,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,
4534,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
4536,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4537,Bacteria,Firmicutes,Clostridia,Clostridia_or,Hungateiclostridiaceae,Saccharofermentans,
4538,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
4539,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
454,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,
4542,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
4547,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
455,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,probable_genus_10,
4553,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UCG-001,
4554,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_Ga6A1_group,
4556,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,
4565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
4569,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
4573,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4581,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4582,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
4587,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,
459,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4593,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
4596,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
4599,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
460,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,fibrisolvens
4602,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4603,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
4604,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
4605,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured_ge,
4611,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
4612,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
4619,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
4623,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmatales_fa,Izemoplasmatales_ge,
4624,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4626,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
4629,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
4631,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,henryi
4639,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
4642,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,skirrowii
4646,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4647,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4649,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4650,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,FD2005,
4654,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_BS11_gut_group,Bacteroidales_BS11_gut_group_ge,
4656,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_6,
4658,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,<undefined>,
466,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,
4660,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4661,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
4669,Bacteria,Firmicutes,Clostridia,Clostridia_or,Hungateiclostridiaceae,Saccharofermentans,
4670,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4674,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,<undefined>,
4677,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4678,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
468,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
4681,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4683,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
4684,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4688,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
4689,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
4692,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
4695,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
4696,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4697,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
47,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,
4700,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
4703,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,
4706,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4715,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
472,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
4720,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
4722,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
4723,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4724,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
4730,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
4731,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
4732,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
4739,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
474,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
4741,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
4744,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
4745,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,nuruki
4750,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,uncultured,
4751,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
4755,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
4756,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,horsej-a03,
4757,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
4759,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,<undefined>,
